Dates,Destination,InviaCode,Operator,MealType,Price,Hotel,Airport,Minute
"27.8. - 6.9.
							(11 dní)",Kréta,71559,Electra Tours,Plná penze,57 350 Kč,Minos Beach Art,Letecky - Praha,FM
"27.8. - 6.9.
							(11 dní)",Kréta,71559,Electra Tours,Snídaně,44 590 Kč,Minos Beach Art,Letecky - Praha,FM
"27.8. - 10.9.
							(15 dní)",Kréta,71559,Electra Tours,Plná penze,74 250 Kč,Minos Beach Art,Letecky - Praha,FM
"27.8. - 10.9.
							(15 dní)",Kréta,71559,Electra Tours,Polopenze,65 950 Kč,Minos Beach Art,Letecky - Praha,FM
"27.8. - 10.9.
							(15 dní)",Kréta,71559,Electra Tours,Snídaně,57 090 Kč,Minos Beach Art,Letecky - Praha,FM
"30.8. - 3.9.
							(5 dní)",Kréta,71559,Electra Tours,Snídaně,22 750 Kč,Minos Beach Art,Letecky - Praha,FM
"30.8. - 3.9.
							(5 dní)",Kréta,71559,Electra Tours,Polopenze,25 250 Kč,Minos Beach Art,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Kréta,110029,Electra Tours,Bez stravy,11 790 Kč,Elounda Garden,Letecky - Praha,Last minute
"1.6. - 4.6.
							(4 dny)",Kréta,110029,Electra Tours,Snídaně,12 550 Kč,Elounda Garden,Letecky - Praha,Last minute
"1.6. - 15.6.
							(15 dní)",Kréta,110029,Electra Tours,Bez stravy,23 290 Kč,Elounda Garden,Letecky - Brno,FM
"1.6. - 15.6.
							(15 dní)",Kréta,110029,Electra Tours,Snídaně,26 890 Kč,Elounda Garden,Letecky - Brno,FM
"4.6. - 11.6.
							(8 dní)",Kréta,110029,Electra Tours,Snídaně,16 850 Kč,Elounda Garden,"Letecky - Praha, Brno",FM
"4.6. - 11.6.
							(8 dní)",Kréta,110029,Electra Tours,Bez stravy,15 090 Kč,Elounda Garden,"Letecky - Praha, Brno",FM
"4.6. - 14.6.
							(11 dní)",Kréta,110029,Electra Tours,Snídaně,21 950 Kč,Elounda Garden,Letecky - Praha,FM
"4.6. - 14.6.
							(11 dní)",Kréta,110029,Electra Tours,Bez stravy,19 350 Kč,Elounda Garden,Letecky - Praha,FM
"4.6. - 18.6.
							(15 dní)",Kréta,110029,Electra Tours,Snídaně,26 490 Kč,Elounda Garden,Letecky - Praha,FM
"4.6. - 18.6.
							(15 dní)",Kréta,110029,Electra Tours,Bez stravy,22 990 Kč,Elounda Garden,Letecky - Praha,FM
"29.6. - 2.7.
							(4 dny)",Kréta,60888,Electra Tours,Snídaně,16 890 Kč,ROYAL HEIGHTS RESORT,Letecky - Praha,Last minute
"29.6. - 2.7.
							(4 dny)",Kréta,60888,Electra Tours,Polopenze,18 350 Kč,ROYAL HEIGHTS RESORT,Letecky - Praha,Last minute
"8.7. - 12.7.
							(5 dní)",Kréta,60888,Electra Tours,Polopenze,21 490 Kč,ROYAL HEIGHTS RESORT,Letecky - Praha,FM
"8.7. - 12.7.
							(5 dní)",Kréta,60888,Electra Tours,Snídaně,19 550 Kč,ROYAL HEIGHTS RESORT,Letecky - Praha,FM
"9.7. - 16.7.
							(8 dní)",Kréta,60888,Electra Tours,Polopenze,30 850 Kč,ROYAL HEIGHTS RESORT,"Letecky - Praha, Brno",FM
"9.7. - 16.7.
							(8 dní)",Kréta,60888,Electra Tours,Snídaně,27 490 Kč,ROYAL HEIGHTS RESORT,"Letecky - Praha, Brno",FM
"15.7. - 18.7.
							(4 dny)",Kréta,60888,Electra Tours,Polopenze,14 650 Kč,ROYAL HEIGHTS RESORT,Letecky - Praha,FM
"15.7. - 18.7.
							(4 dny)",Kréta,60888,Electra Tours,Snídaně,13 190 Kč,ROYAL HEIGHTS RESORT,Letecky - Praha,FM
"23.7. - 30.7.
							(8 dní)",Kréta,60888,Electra Tours,Polopenze,24 790 Kč,ROYAL HEIGHTS RESORT,"Letecky - Praha, Brno",FM
"23.7. - 30.7.
							(8 dní)",Kréta,60888,Electra Tours,Snídaně,21 450 Kč,ROYAL HEIGHTS RESORT,"Letecky - Praha, Brno",FM
"3.8. - 17.8.
							(15 dní)",Kréta,64509,Electra Tours,Bez stravy,19 650 Kč,Apartmány Melissa,Letecky - Brno,FM
"3.8. - 17.8.
							(15 dní)",Kréta,64509,Electra Tours,Snídaně,21 990 Kč,Apartmány Melissa,Letecky - Brno,FM
"6.8. - 13.8.
							(8 dní)",Kréta,64509,Electra Tours,Bez stravy,14 150 Kč,Apartmány Melissa,"Letecky - Praha, Brno",FM
"6.8. - 13.8.
							(8 dní)",Kréta,64509,Electra Tours,Snídaně,15 250 Kč,Apartmány Melissa,"Letecky - Praha, Brno",FM
"6.8. - 16.8.
							(11 dní)",Kréta,64509,Electra Tours,Bez stravy,16 590 Kč,Apartmány Melissa,Letecky - Praha,FM
"6.8. - 16.8.
							(11 dní)",Kréta,64509,Electra Tours,Snídaně,18 290 Kč,Apartmány Melissa,Letecky - Praha,FM
"6.8. - 20.8.
							(15 dní)",Kréta,64509,Electra Tours,Bez stravy,18 950 Kč,Apartmány Melissa,Letecky - Praha,FM
"6.8. - 20.8.
							(15 dní)",Kréta,64509,Electra Tours,Snídaně,21 250 Kč,Apartmány Melissa,Letecky - Praha,FM
"10.8. - 13.8.
							(4 dny)",Kréta,64509,Electra Tours,Bez stravy,11 190 Kč,Apartmány Melissa,Letecky - Praha,Last minute
"10.8. - 13.8.
							(4 dny)",Kréta,64509,Electra Tours,Snídaně,11 690 Kč,Apartmány Melissa,Letecky - Praha,Last minute
"17.9. - 27.9.
							(11 dní)",Kréta,99719,Electra Tours,Polopenze,17 550 Kč,Anastasia,Letecky - Praha,FM
"17.9. - 1.10.
							(15 dní)",Kréta,99719,Electra Tours,Polopenze,20 550 Kč,Anastasia,Letecky - Praha,FM
"21.9. - 24.9.
							(4 dny)",Kréta,99719,Electra Tours,Polopenze,11 450 Kč,Anastasia,Letecky - Praha,Last minute
"24.9. - 30.9.
							(7 dní)",Kréta,99719,Electra Tours,Polopenze,13 750 Kč,Anastasia,Letecky - Brno,FM
"24.9. - 1.10.
							(8 dní)",Kréta,99719,Electra Tours,Polopenze,14 790 Kč,Anastasia,Letecky - Praha,FM
"24.9. - 8.10.
							(15 dní)",Kréta,99719,Electra Tours,Polopenze,18 490 Kč,Anastasia,Letecky - Praha,FM
"27.9. - 1.10.
							(5 dní)",Kréta,99719,Electra Tours,Polopenze,12 290 Kč,Anastasia,Letecky - Praha,Last minute
"27.9. - 8.10.
							(12 dní)",Kréta,99719,Electra Tours,Polopenze,16 290 Kč,Anastasia,Letecky - Praha,FM
"28.9. - 1.10.
							(4 dny)",Kréta,99719,Electra Tours,Polopenze,11 450 Kč,Anastasia,Letecky - Praha,FM
"1.10. - 8.10.
							(8 dní)",Kréta,99719,Electra Tours,Polopenze,12 690 Kč,Anastasia,Letecky - Praha,FM
"8.7. - 19.7.
							(12 dní)",Korfu,58681,Electra Tours,Polopenze,37 350 Kč,Divani Corfu Palace,Letecky - Praha,FM
"8.7. - 19.7.
							(12 dní)",Korfu,58681,Electra Tours,Snídaně,31 450 Kč,Divani Corfu Palace,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Korfu,58681,Electra Tours,Polopenze,44 490 Kč,Divani Corfu Palace,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Korfu,58681,Electra Tours,Snídaně,36 990 Kč,Divani Corfu Palace,Letecky - Praha,FM
"12.7. - 23.7.
							(12 dní)",Korfu,58681,Electra Tours,Polopenze,37 350 Kč,Divani Corfu Palace,Letecky - Praha,FM
"12.7. - 23.7.
							(12 dní)",Korfu,58681,Electra Tours,Snídaně,31 450 Kč,Divani Corfu Palace,Letecky - Praha,FM
"15.7. - 22.7.
							(8 dní)",Korfu,58681,Electra Tours,Polopenze,26 390 Kč,Divani Corfu Palace,Letecky - Praha,FM
"15.7. - 22.7.
							(8 dní)",Korfu,58681,Electra Tours,Snídaně,22 750 Kč,Divani Corfu Palace,Letecky - Praha,FM
"16.7. - 30.7.
							(15 dní)",Korfu,58681,Electra Tours,Polopenze,44 490 Kč,Divani Corfu Palace,Letecky - Praha,FM
"16.7. - 30.7.
							(15 dní)",Korfu,58681,Electra Tours,Snídaně,36 990 Kč,Divani Corfu Palace,Letecky - Praha,FM
"25.6. - 2.7.
							(8 dní)",Kréta,99821,Electra Tours,Bez stravy,12 390 Kč,Dias Luxury Studios & Apartments,"Letecky - Praha, Brno",FM
"25.6. - 2.7.
							(8 dní)",Kréta,99821,Electra Tours,Snídaně,13 450 Kč,Dias Luxury Studios & Apartments,"Letecky - Praha, Brno",FM
"29.6. - 2.7.
							(4 dny)",Kréta,99821,Electra Tours,Bez stravy,10 550 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"29.6. - 2.7.
							(4 dny)",Kréta,99821,Electra Tours,Snídaně,10 990 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"8.7. - 12.7.
							(5 dní)",Kréta,99821,Electra Tours,Snídaně,11 850 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"8.7. - 12.7.
							(5 dní)",Kréta,99821,Electra Tours,Bez stravy,11 150 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"9.7. - 16.7.
							(8 dní)",Kréta,99821,Electra Tours,Bez stravy,12 750 Kč,Dias Luxury Studios & Apartments,"Letecky - Praha, Brno",FM
"9.7. - 16.7.
							(8 dní)",Kréta,99821,Electra Tours,Snídaně,13 990 Kč,Dias Luxury Studios & Apartments,"Letecky - Praha, Brno",FM
"9.7. - 23.7.
							(15 dní)",Kréta,99821,Electra Tours,Bez stravy,16 990 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Kréta,99821,Electra Tours,Snídaně,19 450 Kč,Dias Luxury Studios & Apartments,Letecky - Praha,FM
"11.6. - 25.6.
							(15 dní)",Kréta,83583,Electra Tours,Bez stravy,13 290 Kč,Emerald,Letecky - Praha,FM
"11.6. - 25.6.
							(15 dní)",Kréta,83583,Electra Tours,Snídaně,13 490 Kč,Emerald,Letecky - Praha,FM
"14.6. - 25.6.
							(12 dní)",Kréta,83583,Electra Tours,Bez stravy,12 490 Kč,Emerald,Letecky - Praha,FM
"14.6. - 25.6.
							(12 dní)",Kréta,83583,Electra Tours,Snídaně,12 650 Kč,Emerald,Letecky - Praha,FM
"15.6. - 29.6.
							(15 dní)",Kréta,83583,Electra Tours,Bez stravy,13 450 Kč,Emerald,Letecky - Brno,FM
"15.6. - 29.6.
							(15 dní)",Kréta,83583,Electra Tours,Snídaně,13 690 Kč,Emerald,Letecky - Brno,FM
"18.6. - 25.6.
							(8 dní)",Kréta,83583,Electra Tours,Bez stravy,10 890 Kč,Emerald,"Letecky - Praha, Brno",FM
"18.6. - 25.6.
							(8 dní)",Kréta,83583,Electra Tours,Snídaně,11 050 Kč,Emerald,"Letecky - Praha, Brno",FM
"18.6. - 2.7.
							(15 dní)",Kréta,83583,Electra Tours,Bez stravy,13 490 Kč,Emerald,Letecky - Praha,FM
"18.6. - 2.7.
							(15 dní)",Kréta,83583,Electra Tours,Snídaně,13 750 Kč,Emerald,Letecky - Praha,FM
"21.5. - 28.5.
							(8 dní)",Kréta,106880,Electra Tours,Bez stravy,9 990 Kč,Palatia Village,Letecky - Praha,FM
"21.5. - 28.5.
							(8 dní)",Kréta,106880,Electra Tours,Snídaně,11 050 Kč,Palatia Village,Letecky - Praha,FM
"21.5. - 28.5.
							(8 dní)",Kréta,106880,Electra Tours,Polopenze,11 990 Kč,Palatia Village,Letecky - Praha,FM
"21.5. - 4.6.
							(15 dní)",Kréta,106880,Electra Tours,Bez stravy,13 490 Kč,Palatia Village,Letecky - Praha,FM
"21.5. - 4.6.
							(15 dní)",Kréta,106880,Electra Tours,Snídaně,15 590 Kč,Palatia Village,Letecky - Praha,FM
"21.5. - 4.6.
							(15 dní)",Kréta,106880,Electra Tours,Polopenze,17 490 Kč,Palatia Village,Letecky - Praha,FM
"24.5. - 4.6.
							(12 dní)",Kréta,106880,Electra Tours,Polopenze,15 890 Kč,Palatia Village,Letecky - Praha,FM
"24.5. - 4.6.
							(12 dní)",Kréta,106880,Electra Tours,Bez stravy,12 650 Kč,Palatia Village,Letecky - Praha,FM
"24.5. - 4.6.
							(12 dní)",Kréta,106880,Electra Tours,Snídaně,14 350 Kč,Palatia Village,Letecky - Praha,FM
"28.5. - 4.6.
							(8 dní)",Kréta,106880,Electra Tours,Bez stravy,10 350 Kč,Palatia Village,Letecky - Praha,FM
"12.9. - 19.9.
							(8 dní)",Zakynthos,103644,Electra Tours,All Inclusive,19 550 Kč,Aquis Avalon,Letecky - Brno,FM
"12.9. - 19.9.
							(8 dní)",Zakynthos,103644,Electra Tours,Polopenze,17 190 Kč,Aquis Avalon,Letecky - Brno,FM
"16.9. - 23.9.
							(8 dní)",Zakynthos,103644,Electra Tours,Polopenze,17 390 Kč,Aquis Avalon,Letecky - Praha,FM
"16.9. - 23.9.
							(8 dní)",Zakynthos,103644,Electra Tours,All Inclusive,19 790 Kč,Aquis Avalon,Letecky - Praha,FM
"16.9. - 27.9.
							(12 dní)",Zakynthos,103644,Electra Tours,All Inclusive,25 750 Kč,Aquis Avalon,Letecky - Praha,FM
"16.9. - 27.9.
							(12 dní)",Zakynthos,103644,Electra Tours,Polopenze,22 050 Kč,Aquis Avalon,Letecky - Praha,FM
"23.9. - 30.9.
							(8 dní)",Zakynthos,103644,Electra Tours,Polopenze,17 390 Kč,Aquis Avalon,Letecky - Praha,FM
"23.9. - 30.9.
							(8 dní)",Zakynthos,103644,Electra Tours,All Inclusive,19 790 Kč,Aquis Avalon,Letecky - Praha,FM
"30.9. - 6.10.
							(7 dní)",Zakynthos,103644,Electra Tours,Polopenze,12 990 Kč,Aquis Avalon,Letecky - Praha,FM
"30.9. - 6.10.
							(7 dní)",Zakynthos,103644,Electra Tours,All Inclusive,15 050 Kč,Aquis Avalon,Letecky - Praha,FM
"15.7. - 18.7.
							(4 dny)",Kréta,21371,Electra Tours,Polopenze,13 150 Kč,Akti Olous,Letecky - Praha,FM
"15.7. - 18.7.
							(4 dny)",Kréta,21371,Electra Tours,Snídaně,12 090 Kč,Akti Olous,Letecky - Praha,FM
"16.7. - 23.7.
							(8 dní)",Kréta,21371,Electra Tours,Snídaně,16 290 Kč,Akti Olous,"Letecky - Praha, Brno",FM
"16.7. - 23.7.
							(8 dní)",Kréta,21371,Electra Tours,Polopenze,18 690 Kč,Akti Olous,"Letecky - Praha, Brno",FM
"16.7. - 26.7.
							(11 dní)",Kréta,21371,Electra Tours,Snídaně,19 790 Kč,Akti Olous,Letecky - Praha,FM
"16.7. - 26.7.
							(11 dní)",Kréta,21371,Electra Tours,Polopenze,23 350 Kč,Akti Olous,Letecky - Praha,FM
"16.7. - 30.7.
							(15 dní)",Kréta,21371,Electra Tours,Snídaně,23 650 Kč,Akti Olous,Letecky - Praha,FM
"16.7. - 30.7.
							(15 dní)",Kréta,21371,Electra Tours,Polopenze,28 390 Kč,Akti Olous,Letecky - Praha,FM
"19.7. - 23.7.
							(5 dní)",Kréta,21371,Electra Tours,Polopenze,14 550 Kč,Akti Olous,Letecky - Praha,FM
"19.7. - 23.7.
							(5 dní)",Kréta,21371,Electra Tours,Snídaně,13 150 Kč,Akti Olous,Letecky - Praha,FM
"24.9. - 30.9.
							(7 dní)",Kréta,106444,Electra Tours,Bez stravy,11 950 Kč,Marni Village,Letecky - Brno,FM
"24.9. - 1.10.
							(8 dní)",Kréta,106444,Electra Tours,Bez stravy,12 550 Kč,Marni Village,Letecky - Praha,FM
"24.9. - 8.10.
							(15 dní)",Kréta,106444,Electra Tours,Bez stravy,15 090 Kč,Marni Village,Letecky - Praha,FM
"27.9. - 8.10.
							(12 dní)",Kréta,106444,Electra Tours,Bez stravy,13 650 Kč,Marni Village,Letecky - Praha,FM
"1.10. - 8.10.
							(8 dní)",Kréta,106444,Electra Tours,Bez stravy,11 550 Kč,Marni Village,Letecky - Praha,FM
"1.10. - 15.10.
							(15 dní)",Kréta,106444,Electra Tours,Bez stravy,14 050 Kč,Marni Village,Letecky - Praha,FM
"8.10. - 15.10.
							(8 dní)",Kréta,106444,Electra Tours,Bez stravy,11 550 Kč,Marni Village,Letecky - Praha,FM
"8.10. - 18.10.
							(11 dní)",Kréta,106444,Electra Tours,Bez stravy,12 750 Kč,Marni Village,Letecky - Praha,FM
"25.6. - 2.7.
							(8 dní)",Kréta,99783,Electra Tours,Snídaně,13 290 Kč,Diamond Village Apartments,"Letecky - Praha, Brno",FM
"25.6. - 2.7.
							(8 dní)",Kréta,99783,Electra Tours,Bez stravy,12 090 Kč,Diamond Village Apartments,"Letecky - Praha, Brno",FM
"29.6. - 2.7.
							(4 dny)",Kréta,99783,Electra Tours,Bez stravy,10 390 Kč,Diamond Village Apartments,Letecky - Praha,Last minute
"29.6. - 2.7.
							(4 dny)",Kréta,99783,Electra Tours,Snídaně,10 950 Kč,Diamond Village Apartments,Letecky - Praha,Last minute
"8.7. - 12.7.
							(5 dní)",Kréta,99783,Electra Tours,Bez stravy,11 350 Kč,Diamond Village Apartments,Letecky - Praha,Last minute
"8.7. - 12.7.
							(5 dní)",Kréta,99783,Electra Tours,Snídaně,12 150 Kč,Diamond Village Apartments,Letecky - Praha,Last minute
"9.7. - 16.7.
							(8 dní)",Kréta,99783,Electra Tours,Bez stravy,13 150 Kč,Diamond Village Apartments,"Letecky - Praha, Brno",FM
"9.7. - 16.7.
							(8 dní)",Kréta,99783,Electra Tours,Snídaně,14 550 Kč,Diamond Village Apartments,"Letecky - Praha, Brno",FM
"9.7. - 23.7.
							(15 dní)",Kréta,99783,Electra Tours,Bez stravy,17 290 Kč,Diamond Village Apartments,Letecky - Praha,FM
"9.7. - 23.7.
							(15 dní)",Kréta,99783,Electra Tours,Snídaně,20 090 Kč,Diamond Village Apartments,Letecky - Praha,FM
"4.10. - 15.10.
							(12 dní)",Rhodos,25557,Electra Tours,Bez stravy,13 950 Kč,Studia Bright Star,Letecky - Praha,FM
"7.10. - 14.10.
							(8 dní)",Rhodos,25557,Electra Tours,Plná penze,18 090 Kč,Studia Bright Star,Letecky - Praha,FM
"7.10. - 14.10.
							(8 dní)",Rhodos,25557,Electra Tours,Polopenze,15 090 Kč,Studia Bright Star,Letecky - Praha,FM
"7.10. - 14.10.
							(8 dní)",Rhodos,25557,Electra Tours,Bez stravy,11 590 Kč,Studia Bright Star,Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,101470,Electra Tours,Snídaně,12 990 Kč,Anita,Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,101470,Electra Tours,Bez stravy,11 150 Kč,Anita,Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,101470,Electra Tours,Bez stravy,12 050 Kč,Anita,Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,101470,Electra Tours,Snídaně,14 450 Kč,Anita,Letecky - Praha,FM
"25.5. - 31.5.
							(7 dní)",Rhodos,101470,Electra Tours,Snídaně,11 090 Kč,Anita,Letecky - Praha,FM
"25.5. - 31.5.
							(7 dní)",Rhodos,101470,Electra Tours,Bez stravy,9 990 Kč,Anita,Letecky - Praha,FM
"25.5. - 3.6.
							(10 dní)",Rhodos,101470,Electra Tours,Snídaně,12 490 Kč,Anita,Letecky - Praha,FM
"25.5. - 3.6.
							(10 dní)",Rhodos,101470,Electra Tours,Bez stravy,10 850 Kč,Anita,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Rhodos,101470,Electra Tours,Snídaně,9 890 Kč,Anita,Letecky - Praha,FM
"1.6. - 4.6.
							(4 dny)",Rhodos,101470,Electra Tours,Bez stravy,9 350 Kč,Anita,Letecky - Praha,FM
"22.7. - 29.7.
							(8 dní)",Rhodos,34522,Electra Tours,Polopenze,15 290 Kč,Rhodian Sun,Letecky - Praha,FM
"22.7. - 2.8.
							(12 dní)",Rhodos,34522,Electra Tours,Polopenze,19 050 Kč,Rhodian Sun,Letecky - Praha,FM
"22.7. - 2.8.
							(12 dní)",Rhodos,34522,Electra Tours,All Inclusive,22 090 Kč,Rhodian Sun,Letecky - Praha,FM
"25.7. - 1.8.
							(8 dní)",Rhodos,34522,Electra Tours,All Inclusive,17 090 Kč,Rhodian Sun,Letecky - Brno,FM
"25.7. - 1.8.
							(8 dní)",Rhodos,34522,Electra Tours,Polopenze,15 090 Kč,Rhodian Sun,Letecky - Brno,FM
"27.7. - 30.7.
							(4 dny)",Rhodos,34522,Electra Tours,Polopenze,11 290 Kč,Rhodian Sun,Letecky - Praha,Last minute
"27.7. - 30.7.
							(4 dny)",Rhodos,34522,Electra Tours,All Inclusive,12 150 Kč,Rhodian Sun,Letecky - Praha,Last minute
"29.7. - 5.8.
							(8 dní)",Rhodos,34522,Electra Tours,All Inclusive,17 450 Kč,Rhodian Sun,Letecky - Praha,FM
"29.7. - 5.8.
							(8 dní)",Rhodos,34522,Electra Tours,Polopenze,15 550 Kč,Rhodian Sun,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,34522,Electra Tours,Polopenze,19 050 Kč,Rhodian Sun,Letecky - Praha,FM
"30.7. - 10.8.
							(12 dní)",Rhodos,98392,Electra Tours,Snídaně,15 050 Kč,Despina,Letecky - Praha,FM
"2.8. - 6.8.
							(5 dní)",Rhodos,98392,Electra Tours,Snídaně,10 850 Kč,Despina,Letecky - Praha,Last minute
"5.8. - 12.8.
							(8 dní)",Rhodos,98392,Electra Tours,Snídaně,13 150 Kč,Despina,Letecky - Praha,FM
"8.8. - 15.8.
							(8 dní)",Rhodos,98392,Electra Tours,Snídaně,12 650 Kč,Despina,Letecky - Brno,FM
"10.8. - 13.8.
							(4 dny)",Rhodos,98392,Electra Tours,Snídaně,10 250 Kč,Despina,Letecky - Praha,Last minute
"10.8. - 20.8.
							(11 dní)",Rhodos,98392,Electra Tours,Snídaně,14 450 Kč,Despina,Letecky - Praha,FM
"12.8. - 19.8.
							(8 dní)",Rhodos,98392,Electra Tours,Snídaně,13 150 Kč,Despina,Letecky - Praha,FM
"12.8. - 23.8.
							(12 dní)",Rhodos,98392,Electra Tours,Snídaně,15 390 Kč,Despina,Letecky - Praha,FM
"15.8. - 22.8.
							(8 dní)",Rhodos,98392,Electra Tours,Snídaně,12 650 Kč,Despina,Letecky - Brno,FM
"16.8. - 20.8.
							(5 dní)",Rhodos,98392,Electra Tours,Snídaně,10 850 Kč,Despina,Letecky - Praha,Last minute
"31.8. - 14.9.
							(15 dní)",Kréta,71559,Electra Tours,Snídaně,58 850 Kč,Minos Beach Art,Letecky - Brno,FM
"31.8. - 14.9.
							(15 dní)",Kréta,71559,Electra Tours,Plná penze,76 650 Kč,Minos Beach Art,Letecky - Brno,FM
"31.8. - 14.9.
							(15 dní)",Kréta,71559,Electra Tours,Polopenze,68 050 Kč,Minos Beach Art,Letecky - Brno,FM
"3.9. - 10.9.
							(8 dní)",Kréta,71559,Electra Tours,Plná penze,41 650 Kč,Minos Beach Art,"Letecky - Praha, Brno",FM
"3.9. - 10.9.
							(8 dní)",Kréta,71559,Electra Tours,Snídaně,33 050 Kč,Minos Beach Art,"Letecky - Praha, Brno",FM
"3.9. - 10.9.
							(8 dní)",Kréta,71559,Electra Tours,Polopenze,37 450 Kč,Minos Beach Art,"Letecky - Praha, Brno",FM
"3.9. - 17.9.
							(15 dní)",Kréta,71559,Electra Tours,Plná penze,74 250 Kč,Minos Beach Art,Letecky - Praha,FM
"3.9. - 17.9.
							(15 dní)",Kréta,71559,Electra Tours,Snídaně,57 090 Kč,Minos Beach Art,Letecky - Praha,FM
"3.9. - 17.9.
							(15 dní)",Kréta,71559,Electra Tours,Polopenze,65 950 Kč,Minos Beach Art,Letecky - Praha,FM
"6.9. - 17.9.
							(12 dní)",Kréta,71559,Electra Tours,Snídaně,48 150 Kč,Minos Beach Art,Letecky - Praha,FM
"7.6. - 11.6.
							(5 dní)",Kréta,110029,Electra Tours,Bez stravy,12 990 Kč,Elounda Garden,Letecky - Praha,Last minute
"7.6. - 11.6.
							(5 dní)",Kréta,110029,Electra Tours,Snídaně,13 990 Kč,Elounda Garden,Letecky - Praha,Last minute
"8.6. - 22.6.
							(15 dní)",Kréta,110029,Electra Tours,Bez stravy,23 490 Kč,Elounda Garden,Letecky - Brno,FM
"8.6. - 22.6.
							(15 dní)",Kréta,110029,Electra Tours,Snídaně,27 150 Kč,Elounda Garden,Letecky - Brno,FM
"11.6. - 18.6.
							(8 dní)",Kréta,110029,Electra Tours,Snídaně,16 850 Kč,Elounda Garden,"Letecky - Praha, Brno",FM
"11.6. - 18.6.
							(8 dní)",Kréta,110029,Electra Tours,Bez stravy,15 090 Kč,Elounda Garden,"Letecky - Praha, Brno",FM
"15.6. - 18.6.
							(4 dny)",Kréta,110029,Electra Tours,Snídaně,12 750 Kč,Elounda Garden,Letecky - Praha,Last minute
"15.6. - 18.6.
							(4 dny)",Kréta,110029,Electra Tours,Bez stravy,11 990 Kč,Elounda Garden,Letecky - Praha,Last minute
"18.6. - 25.6.
							(8 dní)",Kréta,110029,Electra Tours,Snídaně,28 750 Kč,Elounda Garden,"Letecky - Praha, Brno",FM
"18.6. - 25.6.
							(8 dní)",Kréta,110029,Electra Tours,Bez stravy,25 150 Kč,Elounda Garden,"Letecky - Praha, Brno",FM
"21.5. - 31.5.
							(11 dní)",Rhodos,83718,Electra Tours,Polopenze,30 790 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,83718,Electra Tours,Plná penze,36 550 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,83718,Electra Tours,All Inclusive,42 290 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"21.5. - 31.5.
							(11 dní)",Rhodos,83718,Electra Tours,Snídaně,25 050 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,83718,Electra Tours,Polopenze,37 950 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
"21.5. - 3.6.
							(14 dní)",Rhodos,83718,Electra Tours,Plná penze,45 390 Kč,Port Royal Villas & Spa,Letecky - Praha,FM
